-0.802800,-0.350200,-0.016070,0.000000,-1.000000,0.000000
0.931900,0.345700,0.103900,0.498100,0.312000,0.809000
0.011290,0.123000,0.095810,0.201000,-0.973600,0.107800
-0.244300,-0.338300,-0.114600,0.819700,0.016270,-0.572500
-0.507300,0.038840,0.128800,0.000000,0.546900,0.837200
0.472500,0.230300,0.091520,0.098490,-0.506700,0.856500
-0.932000,0.038680,0.096580,-0.869900,0.492700,0.024590
-0.253900,0.037790,-0.124900,0.575300,0.156900,-0.802800
-0.490300,-0.317800,0.129300,0.000000,0.000000,1.000000
-0.700300,-0.054740,-0.130700,-0.000034,0.729100,-0.684400
-0.251300,-0.133400,0.125100,0.584400,-0.017340,0.811200
-0.715700,-0.138500,0.129300,0.000000,0.000000,1.000000
-0.490300,-0.225900,-0.131700,0.000000,0.134800,-0.990900
-0.932200,-0.143600,-0.102700,-0.993800,-0.000037,-0.111600
0.241400,0.179500,0.103000,-0.200800,0.809800,0.551200
0.704600,0.280100,0.094060,0.186300,-0.906000,-0.380100
-0.485100,0.030550,-0.131700,0.000000,0.005631,-1.000000
-0.923400,-0.215400,0.120000,-0.721300,0.000000,0.692600
-0.276100,-0.362900,0.105500,0.134800,-0.977600,0.161900
-0.193700,0.068650,0.089250,0.199200,-0.771100,0.604800
-0.603000,-0.350200,-0.031440,0.000000,-1.000000,0.000000
-0.869400,0.039550,-0.087790,0.000000,1.000000,0.000000
-0.690200,0.035170,0.046420,0.136500,0.894200,-0.426300
-0.300700,-0.148700,-0.131700,0.000000,0.000000,-1.000000
-0.690100,-0.338300,0.129300,0.000030,0.032340,0.999500
-0.454400,-0.138500,0.129300,0.000000,0.000000,1.000000
-0.403200,-0.350200,-0.026320,0.000000,-1.000000,0.000000
-0.362200,0.028740,0.019630,-0.004653,0.911900,0.410400
-0.715700,-0.233400,-0.123700,0.000000,-0.992800,-0.119400
-0.923300,-0.311000,-0.121400,-0.720600,-0.000006,-0.693400
-0.238900,-0.225600,-0.000698,1.000000,0.000000,0.000000
-0.238900,-0.061660,-0.010940,1.000000,0.000000,0.000000
-0.854000,-0.350000,0.126600,0.000000,-0.993800,0.111200
-0.556900,-0.097070,-0.123700,0.000000,-0.998800,-0.049500
-0.618300,0.053790,-0.077550,-0.029600,0.999500,-0.008406
-0.848900,-0.087270,0.129300,0.000000,0.000000,1.000000
-0.357100,-0.241000,0.129300,0.000000,0.000000,1.000000
-0.587600,-0.077020,0.129300,0.000000,0.000000,1.000000
-0.932700,-0.307600,0.014670,-1.000000,0.000000,0.000000
-0.932700,-0.097520,0.024920,-1.000000,0.000000,0.000000
-0.587600,-0.225600,0.129300,0.000000,0.000000,1.000000
-0.423700,-0.097070,-0.123700,0.009660,-0.994700,-0.102100
-0.351900,-0.046290,0.129300,0.000000,0.000000,1.000000
-0.362200,-0.264300,-0.123700,0.000000,-0.994100,-0.108500
-0.802800,-0.135900,-0.128000,0.000000,0.995900,-0.090610
-0.505600,0.039880,-0.000684,-0.016250,0.997800,0.064960
-0.818100,0.027550,0.035470,-0.007094,0.951000,-0.309000
-0.510800,-0.350200,-0.118500,0.000000,-1.000000,-0.000098
-0.755000,-0.349600,-0.130500,0.000000,-0.793000,-0.609200
-0.797600,-0.241000,0.129300,0.000000,0.000000,1.000000
-0.741300,0.040380,-0.062200,0.017620,0.998900,-0.043010
0.129800,0.138600,0.086840,0.064520,-0.210000,-0.975600
0.586300,0.265400,0.096520,-0.276400,0.959400,-0.056780
-0.372100,0.050150,-0.102500,0.447500,0.293500,-0.844800
0.360100,0.194800,0.100600,-0.134400,0.773000,-0.620000
-0.603000,-0.277000,-0.128000,0.000000,0.971100,-0.238700
0.820700,0.311100,0.102100,0.143300,-0.635100,0.759000
-0.240500,-0.249900,0.112000,0.953100,0.000286,0.302800
-0.751500,-0.025790,0.129300,-0.000000,-0.000098,1.000000
-0.828400,-0.248500,-0.130700,0.000000,0.649400,-0.760500
-0.290500,-0.350200,-0.010950,0.000000,-1.000000,0.000000
-0.387800,-0.350200,0.106900,0.000000,-1.000000,0.000000
-0.592700,-0.350200,0.076140,0.000000,-1.000000,0.000000
-0.086220,0.074050,0.096680,0.228000,-0.973600,-0.008353
-0.618300,0.025440,0.129300,0.000000,0.000000,1.000000
-0.326300,-0.045860,-0.113600,0.002076,-0.007541,-1.000000
-0.290400,0.040050,0.122200,0.021660,0.996900,-0.075770
-0.932700,-0.200000,-0.000699,-1.000000,0.000000,0.000000
-0.500500,-0.350200,0.014660,0.000000,-1.000000,0.000000
-0.695200,-0.350200,0.019790,0.000000,-1.000000,0.000000
-0.628600,-0.173500,-0.131700,0.000000,-0.148200,-0.989000
-0.932700,0.015190,-0.005822,-1.000000,0.000000,0.000000
-0.254600,0.040550,0.004423,0.000000,1.000000,0.000000
-0.894900,-0.051410,-0.131700,-0.015370,0.000000,-0.999900
-0.239300,-0.230700,-0.104100,0.961900,-0.000250,-0.273200
-0.403200,0.039880,0.112000,-0.000035,0.999500,-0.032540
-0.797600,-0.015550,-0.131700,0.000000,0.000000,-1.000000
-0.411700,-0.349600,-0.130500,0.000000,-0.793000,-0.609200
-0.684900,-0.241000,0.129300,0.000000,0.000000,1.000000
-0.238900,-0.030920,0.081270,1.000000,0.000000,0.000098
-0.346800,-0.143600,0.129300,0.000000,0.000000,1.000000
-0.833500,0.035510,0.129400,0.000000,0.063040,0.998000
-0.597800,0.026910,0.024970,0.000000,0.992100,0.125600
-0.238900,-0.148700,-0.057050,1.000000,0.000000,0.000000
-0.464600,-0.046290,0.129300,0.000000,0.000000,1.000000
-0.662700,-0.349600,-0.130500,0.000000,-0.793000,-0.609200
-0.454400,-0.230700,0.129600,0.000105,-0.000003,1.000000
-0.777200,-0.350200,0.076140,0.000000,-1.000000,0.000000
-0.239400,-0.071900,-0.104500,0.960600,0.000000,-0.278000
-0.238900,-0.138500,0.035160,1.000000,0.000000,0.000000
-0.567100,-0.005302,-0.131700,0.000000,0.000000,-1.000000
-0.843800,-0.350200,-0.113400,0.000000,-1.000000,0.000000
-0.930700,-0.128300,0.108000,-0.938200,0.000019,0.346100
-0.932700,-0.230700,-0.087790,-1.000000,0.000000,0.000000
-0.930700,-0.312700,0.108000,-0.938200,0.000000,0.346100
-0.392900,-0.178400,-0.118600,0.000015,-0.941900,-0.335900
-0.238900,-0.302400,0.040290,1.000000,0.000000,0.000000
-0.684900,0.038380,-0.130700,0.000000,0.650500,-0.759500
-0.932700,-0.056540,-0.051930,-1.000000,0.000000,0.000000
-0.331400,-0.350200,-0.103200,0.000000,-1.000000,0.000000
-0.669600,-0.046290,0.129300,0.000000,0.000000,1.000000
-0.705400,-0.139400,-0.131700,0.000000,0.143300,-0.989700
-0.536400,-0.159000,0.129300,0.005370,0.005380,1.000000
-0.428800,0.040040,-0.041650,-0.089980,0.993000,0.076880
-0.932700,-0.046290,0.091520,-1.000000,-0.000000,0.009361
-0.797600,-0.153900,0.129300,0.000000,0.000000,1.000000
-0.889900,-0.350200,-0.041690,0.000000,-1.000000,0.000000
-0.628600,-0.148700,0.129300,0.000000,0.000000,1.000000
-0.490300,-0.050620,-0.115200,0.000000,0.591000,-0.806600
-0.238900,-0.292200,-0.046810,1.000000,0.000000,0.000000
-0.869400,-0.350200,0.040280,0.000000,-1.000000,0.000000
-0.310900,0.039550,-0.051930,0.000013,1.000000,0.000013
-0.408300,-0.020670,-0.131700,0.000000,0.000000,-1.000000
-0.756500,0.039510,0.087140,-0.016990,0.984500,-0.174600
-0.485100,-0.148200,-0.131700,0.000000,-0.132900,-0.991100
-0.563700,-0.211500,-0.114900,0.000006,-0.663000,-0.748600
-0.458900,0.035030,0.059890,-0.280900,0.924600,0.257400
