-0.263900,0.180600,0.550500,0.408900,0.912500,-0.006668
0.394800,-0.333400,-0.847300,0.005122,-0.999800,-0.019120
0.184400,0.482700,-0.299600,-0.030090,0.999500,-0.000094
0.401500,-0.331100,0.852800,0.512300,-0.109200,0.851800
-0.358700,0.096200,-0.853400,-0.065600,0.003342,-0.997800
-0.367400,0.157400,-0.113900,-0.758500,-0.651700,-0.000460
0.200000,0.469400,0.852900,0.632900,-0.083830,0.769700
-0.399000,-0.336200,0.851800,-0.564700,-0.751000,0.342200
0.171000,0.470500,0.276200,-0.975700,0.219000,0.000000
0.177600,0.344100,-0.852900,0.528700,-0.081770,-0.844900
-0.059250,0.139100,-0.496200,-0.163900,-0.986500,0.000000
0.119700,0.023520,0.838000,-0.447200,-0.894400,0.000000
0.056890,0.119500,0.023410,0.998100,-0.061920,0.000000
-0.396400,-0.337000,-0.833300,-0.133600,-0.991000,-0.007934
0.193800,-0.019610,-0.834900,-0.551000,-0.834500,0.000018
0.055870,0.127900,0.397900,0.956300,0.292500,0.000000
-0.367200,0.025890,0.852900,-0.075740,0.009431,0.997100
-0.237200,0.157100,0.206000,-0.015500,-0.999900,0.000000
-0.368700,0.172800,-0.438400,-0.977700,0.209900,0.000000
0.169700,0.360500,0.561800,0.983900,-0.178800,0.000000
-0.059280,0.147600,-0.853300,0.007658,0.083420,-0.996500
0.175600,0.387800,-0.018330,0.984500,-0.175300,0.000000
0.184300,0.482400,-0.594600,-0.029560,0.999600,0.000000
-0.129700,0.174700,0.814600,0.153100,0.987600,0.035530
-0.076950,0.156100,-0.220000,-0.948600,0.316300,0.000021
0.146100,0.239700,-0.369500,0.096640,-0.995300,0.000000
0.139500,0.240700,-0.630400,-0.314000,-0.949400,-0.000028
-0.235600,0.181000,-0.655400,-0.081150,0.996700,0.000008
0.031990,0.142800,0.639800,0.203700,0.979000,0.000000
0.313700,-0.114900,0.825500,0.920700,0.342700,-0.186900
0.132900,0.250700,0.211100,-0.999800,-0.018500,0.000000
0.150600,0.250500,0.814100,0.962000,-0.194300,-0.191600
-0.157900,0.176600,-0.014040,0.117900,0.993000,0.000000
-0.355200,-0.123700,-0.853400,0.088390,-0.004423,-0.996100
-0.369200,0.162700,0.365200,-0.994700,-0.102900,-0.000022
0.132900,0.250700,-0.163500,-0.999800,-0.018500,0.000000
-0.138200,0.175100,0.385100,0.027290,0.999600,0.000000
-0.029210,0.133000,0.202900,-0.210700,-0.977500,-0.000031
-0.312100,0.180700,0.744400,-0.007134,1.000000,0.000000
0.329700,-0.155000,-0.853000,0.409800,0.234800,-0.881400
-0.263800,0.180600,-0.282800,0.422300,0.906400,0.000178
0.158700,0.297900,0.388600,0.985400,-0.170100,0.000000
-0.355500,-0.156500,0.838000,0.996200,-0.087170,0.000145
